transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,transaction_status,ip_address,amount_missing_flag,amount_imputed,timestamp_missing_flag,timestamp,hour,day_of_week,city,ip_valid,invalid_ip_flag,is_fraud_label,balance,amount_ratio,is_new_device,is_new_location,time_anomaly,velocity_score,cross_user_device,balance_deviation,is_round_amount,txn_count_last_1hr,location_mismatch,is_night_txn,amount_zscore,fraud_probability
TXN-39BF18B96377,USR0040,4408.562587633807,1711187089,New Delhi,Delhi,Healthcare,DEV-12899003,ATM,Card,success,192.153.11.237,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,46456.2,0.7446301566714932,0,0,0,7,0,1.2828109759963167,0,15,0,0,-0.08379651537109413,15.49%
TXN-BD9E31CA3D03,USR0040,6420.75,1711648072,DEL,Bengaluru,Utilities,DEV-12899003,ATM,Upi,pending,192.153.11.88,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,26389.89,1.0844995354856979,0,0,0,8,0,0.32964369121422127,0,15,0,0,-0.06940939719437718,16.17%
TXN-A251FF1CBDD6,USR0040,6609.92302232757,1711355333,DEL,New Delhi,,DEV-12899003,ATM,Card,success,192.153.11.147,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,39846.27,1.1164518860429808,0,0,0,9,0,0.9688335167275364,0,15,0,0,-0.06805681213627218,18.0%
TXN-87D45D3ABBFC,USR0040,1818.03,2024-04-03T13:33:43.337059,delhi,DEL,,DEV-12899003,ATM,Wallet,success,192.153.11.98,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,8389.12,0.30707513771741046,0,0,0,10,0,-0.5254086360391202,0,15,0,0,-0.1023187952789565,17.46%
TXN-56F13168B1F4,USR0040,4903.862123615281,2024-04-03T02:35:39.543351,DELHI,New Delhi,Clothing,DEV-12899003,ATM,Card,success,192.153.11.175,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.8282889374522727,0,0,0,11,0,2.340200405817198,0,15,0,0,-0.08025512906023408,21.06%
TXN-15ED561CA7B3,USR0040,9244.21293799638,"March 28, 2024 01:10 AM",DELHI,BLR,,DEV-12899003,ATM,Card,success,192.153.11.45,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,26389.89,1.561397755275934,0,0,0,12,0,0.32964369121422127,0,15,0,0,-0.0492216678074975,20.35%
TXN-AE46FDB735EC,USR0040,7756.31,2024-04-07T15:35:00.053748,DELHI,delhi,Utilities,DEV-12899003,ATM,Netbanking,success,192.153.11.50,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.3100828707056145,0,0,0,13,0,-0.9238991772552767,0,15,0,0,-0.059860157678212664,20.67%
TXN-5396AE0959A8,USR0040,5729.13,2024-04-02T04:08:34.636955,Delhi,New Delhi,Travel,DEV-12899003,ATM,Card,success,192.153.11.210,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,15111.01,0.9676811624400851,0,0,0,14,0,-0.20611297879551543,0,15,0,0,-0.07435447269392023,18.58%
TXN-09660F46EE6D,USR0040,5053.115325424828,04-18-2024 20:23,Delhi,DELHI,Electronics,NEW-FE1218DE,mobile,Upi,success,46.93.44.95,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.853498613585467,1,0,0,15,0,-0.9238991772552767,0,15,0,0,-0.07918797028591183,27.14%
TXN-0403C433903E,USR0041,695.0,2024-02-18T04:13:22.933755,Lucknow,lucknow,Clothing,DEV-C0D17BBA,web,Wallet,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,118109.53,0.5279061874057995,1,1,0,1,0,-0.2576893923258917,0,24,0,0,-0.11034844759995913,39.89%
TXN-986EFB100140,USR0041,722.3972814545424,18-Feb-2024,New Delhi,DEL,Clothing,DEV-95E78842,web,Wallet,success,192.53.172.178,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,117387.13,0.5487165390575277,1,0,0,2,0,-0.31683866634929186,0,24,0,0,-0.11015255733467624,15.74%
TXN-A297229F0153,USR0041,865.2664493113584,15/02/2024 08:57:26,lucknow,lucknow,Fuel,DEV-95E78842,web,Wallet,success,192.53.172.87,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,119530.69,0.6572367084116729,0,0,0,3,0,-0.14132646005693228,0,24,0,0,-0.10913104433388268,8.63%
TXN-405D50B1A496,USR0041,463.4985961963335,2024-02-04T15:24:02.660371,lucknow,Lucknow,Clothing,DEV-95E78842,web,Netbanking,success,192.53.172.248,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,123853.32,0.3520629881812182,0,0,0,4,0,0.21260547013655146,0,24,0,0,-0.11200368012657681,8.36%
TXN-66ECD0F93E65,USR0041,404.73,09/02/2024 17:44:38,Pune,pune,Education,DEV-C0D17BBA,web,Wallet,success,192.53.172.31,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,123448.59,0.30742369960971117,0,0,0,5,0,0.17946664721920433,0,24,0,0,-0.11242387495204895,8.61%
TXN-09F0B7EC9105,USR0041,1098.6,2024-02-03T19:24:14.795973,Lucknow,lucknow,Food & Dining,DEV-33E6315B,web,Netbanking,success,192.53.172.197,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124317.82,0.8344715647251961,1,0,0,6,0,0.25063819132131004,0,24,0,0,-0.10746271197690661,19.34%
TXN-CE4E4EDF9E52,USR0041,10300.16,2024-04-20T10:48:23,Beng...,Bangalore,Electronics,DEV-33E6315B,web,Netbanking,success,192.53.172.119,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,115492.65,7.823767187438446,0,0,0,7,0,-0.4719564911719008,0,24,0,0,-0.041671657765670264,38.48%
TXN-1889B891F7AD,USR0041,1233.259158812008,2024-02-03T03:02:06.964046,Lucknow,LKO,Electronics,DEV-33E6315B,web,Netbanking,success,192.53.172.15,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,125416.42,0.9367555980024901,0,0,0,8,0,0.34059028495656396,0,24,0,0,-0.1064999004517478,16.31%
TXN-BE92DF0C90E0,USR0041,1335.2754262480053,"January 29, 2024 12:18 AM",LKO,LKO,Education,DEV-C0D17BBA,web,Netbanking,success,192.53.172.126,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,130715.82,1.0142448336794796,0,0,0,9,0,0.7744990097068546,0,24,0,0,-0.10577048524592296,17.7%
TXN-3A5D49C67EAC,USR0041,316.79,2024-02-17T07:26:07.920782,lucknow,LKO,Travel,DEV-C0D17BBA,web,Card,success,192.53.172.179,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,118805.24,0.24062647641479604,0,0,0,10,0,-0.20072546454236395,0,24,0,0,-0.11305264499836022,18.4%
TXN-99C7FADF4FDA,USR0041,999.66,15-Feb-2024,Lucknow,Lucknow,Electronics,DEV-C0D17BBA,web,Netbanking,success,192.53.172.152,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,120395.95,0.7593189918015562,0,0,0,11,0,-0.07047997494966853,0,24,0,0,-0.10817013190392548,18.54%
TXN-192911CCAE9C,USR0041,310.1366383353477,28/01/2024 03:23:51,Bombay,Mumbai,Travel,DEV-33E6315B,web,Netbanking,success,192.168..1,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,132051.09,0.23557273427117226,0,0,0,12,0,0.883829368407333,0,24,0,0,-0.11310021646210834,32.49%
TXN-E90C9FC999D9,USR0041,826.539872233374,26/01/2024 22:23:13,Lucknow,LKO,Healthcare,DEV-95E78842,web,Upi,success,192.53.172.179,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,132361.23,0.6278208815677656,0,0,0,13,0,0.9092232718481114,0,24,0,0,-0.10940793894000961,18.75%
TXN-B78DB7F4B3F8,USR0041,1302.89,1706677252,lucknow,lucknow,Electronics,DEV-95E78842,web,Netbanking,success,192.53.172.67,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,129412.93,0.9896456007325787,0,0,0,14,0,0.667819887845906,0,24,0,0,-0.10600204069238384,18.97%
TXN-E97F0993A47F,USR0041,1005.36,1706686715,Lucknow,LKO,,DEV-33E6315B,web,Netbanking,success,192.53.172.168,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,128407.57,0.7636485821155318,0,0,0,15,0,0.5855021772532076,0,24,0,0,-0.10812937696574064,18.5%
TXN-E445745E8F6E,USR0041,927.0,"February 01, 2024 10:58 PM",lucknow,lucknow,Clothing,DEV-95E78842,web,Netbanking,success,192.53.172.1,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,127480.56,0.704128108957088,0,0,0,16,0,0.5095996737753101,0,24,0,0,-0.1086896501159448,18.46%
TXN-FCD6F6F6778E,USR0041,830.8898067166073,"February 02, 2024 10:23 PM",LKO,lucknow,Clothing,DEV-95E78842,mobile,Netbanking,success,192.53.172.1,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,126649.67,0.6311249928318069,0,0,0,17,0,0.4415673643991981,0,24,0,0,-0.10937683695562853,18.41%
TXN-0FBB5D2B29A0,USR0041,408.6568810261812,15/02/2024 23:03:57,Lucknow,Lucknow,Grocery,DEV-95E78842,web,Netbanking,success,192.53.172.247,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,119122.03,0.3104064690930601,0,0,0,18,0,-0.17478706681551912,0,24,0,0,-0.11239579779529785,17.95%
TXN-F1DB443350F2,USR0041,1229.26,2024-02-10T15:49:05.795370,Lucknow,LKO,Travel,DEV-95E78842,web,Netbanking,success,192.53.172.237,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,122219.32,0.9337179279574865,0,0,0,19,0,0.07881544555981188,0,24,0,0,-0.10652849439388372,18.88%
TXN-EDE1BC0B1E83,USR0041,1.0,04-Feb-2024,CCU,CCU,Clothing,DEV-95E78842,web,Upi,success,192.53.172.162,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124316.82,0.0007595772480658985,0,0,0,20,0,0.2505563124812998,0,24,0,0,-0.11531054007369163,18.67%
TXN-37E78D8E9EDA,USR0041,1058.5129044233038,20240127210211,lucknow,Pune,Healthcare,DEV-95E78842,web,Wallet,failed,192.53.172.178,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.8040223189840946,0,0,0,21,0,-4.3019235678563,0,24,0,0,-0.10774933427554483,22.39%
TXN-F0F6CFC6E5B0,USR0041,3720.15,2024-05-01T03:53:43,Lucknow,lucknow,Food & D,DEV-C0D17BBA,web,Netbanking,success,192.53.172.118,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,116238.18,2.8257412993923525,0,0,0,22,0,-0.41091335957906333,0,24,0,0,-0.08871865790700253,26.72%
TXN-91FA7AEC608E,USR0041,823.72,1707667130,lucknow,LKO,Grocery,DEV-C0D17BBA,web,Netbanking,success,192.53.172.4,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,121395.61,0.625678970776842,0,0,0,23,0,0.011371026254972818,0,24,0,0,-0.10942810099589738,18.22%
TXN-D1044955AA19,USR0041,717.77,04-Feb-2024,lucknow,LKO,Utilities,DEV-95E78842,web,Netbanking,pending,192.53.172.7,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124316.82,0.54520176134426,0,0,0,24,0,0.2505563124812998,0,24,0,0,-0.11018564234689443,17.6%
TXN-9DFE1EFFDEB1,USR0042,2347.5,20240524103706,pune,Pune,Travel,DEV-C99E4D4E,web,Netbanking,success,192.81.238.227,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,57834.69,0.5938112574740722,1,1,0,1,0,-0.11169638614425567,0,19,0,0,-0.09853309052093469,27.76%
TXN-819681972896,USR0042,2817.0,20240524062241,PNQ,PNQ,Travel,DEV-10DA320E,web,Netbanking,success,192.81.238.146,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,60182.19,0.7125735089688865,1,0,0,2,0,0.06681382915991316,0,19,0,0,-0.09517617061255225,14.94%
TXN-A41C6CA14DF8,USR0042,1547.3280611288064,2024-05-31T02:26:47.438943,Pune,Pune,Food & Dining,DEV-F59A2F49,ATM,Card,success,192.81.238.34,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,46376.88,0.39140397090684326,1,0,0,3,0,-0.982979082635953,0,19,0,0,-0.1042543112061864,16.76%
TXN-CA663D2D9BDC,USR0042,3774.44,20240516095005,jaipur,JAI,Food & Dining,DEV-10DA320E,web,Card,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,74833.58,0.9547624974059369,0,0,0,4,0,1.1809449403017007,0,19,0,0,-0.08833048499576486,25.24%
TXN-8150C0CE7DAA,USR0042,2975.668990153378,2024-05-28T05:09:42.149779,PNQ,mumbai,Clothing,DEV-10DA320E,ATM,Upi,success,192.81.238.107,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,49128.35,0.7527095824790543,0,0,0,5,0,-0.773749901761422,0,19,0,0,-0.09404168905368365,10.74%
TXN-E5F587D76345,USR0042,3784.03,26-May-2024,PNQ,pune,Education,DEV-F59A2F49,ATM,Card,success,192.81.238.23,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,54050.65,0.9571883333842868,0,0,0,6,0,-0.3994449676648466,0,19,0,0,-0.08826191659976616,13.08%
TXN-BAF6EFD0B468,USR0042,1995.18,"May 22, 2024 06:23 PM",Pu...,PNQ,Food & Dining,DEV-F59A2F49,web,Netbanking,success,192.81.238.35,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,62999.63,0.504690242678219,0,0,0,7,0,0.28105954630861457,0,19,0,0,-0.10105217470010679,12.91%
TXN-9424275B6E75,USR0042,2911.425372318742,1715894938,Pune,PNQ,Grocery,DEV-10DA320E,web,Wallet,success,192.81.238.128,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,71922.15,0.7364588546873315,0,0,0,8,0,0.9595519706987112,0,19,0,0,-0.09450103022449431,16.23%
TXN-6C165EB3E7F1,USR0042,1773.72,2024-05-14T15:30:31.266346,PNQ,pune,Grocery,DEV-C99E4D4E,web,Netbanking,success,192.81.238.241,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,80404.52,0.4486708854555532,0,0,0,9,0,1.6045742049860912,0,19,0,0,-0.10263561129842494,17.89%
TXN-F9E97EED1CAD,USR0042,1796.4979482914705,1715818180,pune,Pune,Education,DEV-F59A2F49,ATM,Netbanking,success,192.81.238.90,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,78608.02,0.4544326754950154,0,0,0,10,0,1.4679635119961276,0,19,0,0,-0.10247274921516245,19.25%
TXN-825834814FB9,USR0042,24915.57,22/01/2024 15:32:14,PNQ,pune,Clothing,DEV-C99E4D4E,ATM,Netbanking,success,192.81.238.76,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,39958.2,6.302511587809699,0,0,0,11,0,-1.4710727775320394,0,19,0,0,0.0628283652336305,40.96%
TXN-F889D7E8DF3A,USR0042,1204.1398332714723,05-30-2024 04:45,Pune,Pune,Electronics,DEV-C99E4D4E,web,Netbanking,success,192.81.238.205,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,47924.21,0.30459288117978806,0,0,0,12,0,-0.8653159467694568,0,19,0,0,-0.10670810331357036,18.59%
TXN-79796AA3804D,USR0042,3217.0,2024-01-13T09:11:05,New York,New York,Education,DEV-F59A2F49,web,Netbanking,success,243.6.175.174,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,43159.24,0.8137554058760766,0,0,0,13,0,-1.2276570844128671,0,19,0,0,-0.09231617495045859,19.86%
TXN-710C775F8061,USR0042,9147.73,2024-04-19T02:18:40,PNQ,Pune,Clothing,DEV-F59A2F49,web,Card,success,192.81.238.73,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,37301.38,2.313961684487026,0,0,0,14,0,-1.6731045177767343,0,19,0,0,-0.04991151976783676,25.48%
TXN-AD7A75448AB4,USR0042,1946.630840032076,27-May-2024,PNQ,PNQ,Food & Dining,DEV-F59A2F49,web,Netbanking,success,192.81.238.4,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,52104.02,0.4924095024312061,0,0,0,15,0,-0.5474719497383524,0,19,0,0,-0.10139930066737317,17.64%
TXN-8AE3EB4F5777,USR0042,2665.958828215658,"May 19, 2024 10:45 AM",PNQ,PNQ,,DEV-C99E4D4E,web,Upi,success,192.81.238.121,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,64994.81,0.6743669282883253,0,0,0,16,0,0.43277840099256415,0,19,0,0,-0.09625611335280415,17.89%
TXN-5A6226F474E8,USR0042,2002.7008594378449,"May 17, 2024 03:27 AM",Jaipur,jaipur,Food & Dining,DEV-10DA320E,web,Netbanking,success,192.81.238.132,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,67660.77,0.5065926797389527,0,0,0,17,0,0.6355051714259201,0,19,0,0,-0.10099840063668816,17.52%
TXN-C1EF1976C5AF,USR0042,2031.05,"May 19, 2024 01:27 AM",PNQ,Pune,Entertainment,DEV-C99E4D4E,web,Netbanking,failed,192.81.238.59,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,67660.77,0.5137637292833713,0,0,0,18,0,0.6355051714259201,0,19,0,0,-0.10079570458910854,17.52%
TXN-B4B2C8474BA2,USR0042,2258.6799,2024-05-16T23:28:56.467895,Pune,ahmedabad,Grocery,DEV-10DA320E,web,Netbanking,success,192.81.238.207,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,69663.47,0.5713437919703563,0,0,0,19,0,0.7877958671403645,0,19,0,0,-0.0991681532727015,17.77%
TXN-84B8FC890498,USR0043,308.51678134343047,1717321977,Delhi,DEL,Travel,DEV-EC8BBC24,mobile,Upi,success,192.138.55.249,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,122548.77,0.873733163164884,1,1,0,1,0,0.22258598231695845,0,20,0,0,-0.11311179842203357,27.98%
TXN-240B916A1E4B,USR0043,147.6352912762922,06-01-2024 06:11,DEL,ahmedabad,Electronics,DEV-54FFCBDF,ATM,Upi,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,123122.95,0.4181096713115654,1,0,0,2,0,0.2697888543265306,0,20,0,0,-0.11426209933129153,27.11%
TXN-D514D3634FE1,USR0043,367.55,05-19-2024 03:49,Delhi,DELHI,Fuel,DEV-54FFCBDF,mobile,Upi,failed,192.138.55.221,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,1.0409178480433137,0,0,0,3,0,-4.202911399079329,0,20,0,0,-0.11268971154884055,12.59%
TXN-BF17CD286AE4,USR0043,253.0,1719235048,DEL,New Delhi,Grocery,DEV-54FFCBDF,mobile,Upi,success,192.138.55.78,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,120320.13,0.716507184206117,0,0,0,4,0,0.03937129585032062,0,20,0,0,-0.11350874280657261,9.08%
TXN-3F0F1B87536A,USR0043,322.1249310198348,"June 06, 2024 01:51 AM",delhi,Delhi,Clothing,DEV-54FFCBDF,mobile,Upi,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,121777.99,0.9122720446150653,0,0,0,5,0,0.15922078379465116,0,20,0,0,-0.11301450029942449,23.75%
TXN-BF235CCA2D4F,USR0043,240.2070306723916,"June 11, 2024 05:00 AM",DELHI,DELHI,Grocery,DEV-EC8BBC24,mobile,Card,success,192.138.55.42,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,120996.62,0.6802769295398723,0,0,0,6,0,0.09498498996323888,0,20,0,0,-0.11360021239852826,11.58%
TXN-AABC4DEC1A3B,USR0043,265.6653646024632,06-01-2024 09:11,DEL,Delhi,Travel,DEV-54FFCBDF,mobile,Upi,success,192.138.55.71,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,122857.29,0.7523760566498118,0,0,0,7,0,0.24794916123714528,0,20,0,0,-0.11341818558701793,13.81%
TXN-B94DD2720F5A,USR0043,326.72,2024-05-22T12:26:07.418355,DEL,DELHI,Utilities,DEV-7FD08C1B,mobile,Card,success,192.138.55.202,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,125317.92,0.925285483098113,1,0,0,8,0,0.450235557407188,0,20,0,0,-0.11298164560604876,22.96%
TXN-4488A0E1ED0A,USR0043,450.8095086402701,05-28-2024 19:29,DEL,DEL,Education,DEV-54FFCBDF,mobile,Wallet,success,192.138.55.182,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,123270.59,1.2767124571113957,0,0,0,9,0,0.28192621895694836,0,20,0,0,-0.11209440696499248,18.05%
TXN-6BF849DC889C,USR0043,534.7872230049284,25/05/2024 17:01:11,DELHI,Delhi,Fuel,DEV-7FD08C1B,mobile,Netbanking,success,192.138.55.228,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124783.13,1.5145410565401978,0,0,0,10,0,0.40627090534337684,0,20,0,0,-0.11149396721800382,20.38%
TXN-9583B2ABBE1B,USR0043,274.36,2024-06-25T07:57:20.335424,DELHI,DELHI,Education,DEV-7FD08C1B,web,Upi,success,192.138.55.249,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,120045.77,0.7769996484537165,0,0,0,11,0,0.0168163828186121,0,20,0,0,-0.11335601903821681,17.73%
TXN-4DEEC9054A3D,USR0043,481.4129108488353,2024-05-16T01:12:05.843743,Madras,Chennai,Travel,DEV-7FD08C1B,ATM,Upi,success,192.138.55.250,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,125644.64,1.3633826450307092,0,0,0,12,0,0.477094943563041,0,20,0,0,-0.11187559297108797,19.66%
TXN-80CDB197E0E5,USR0043,422.7,18/06/2024 19:51:09,DEL,New Delhi,Entertainment,DEV-54FFCBDF,mobile,Upi,success,192.138.55.144,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,120573.92,1.1971050860234216,0,0,0,13,0,0.06023516586897184,0,20,0,0,-0.11229538964692938,18.68%
TXN-F98B451F1FEC,USR0043,448.6587334034934,06-03-2024 09:00,DELHI,New Delhi,Food & Dining,DEV-EC8BBC24,mobile,Upi,success,192.138.55.17,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,122100.11,1.270621366562925,0,0,0,14,0,0.1857020076821487,0,20,0,0,-0.11210978498461079,19.09%
TXN-619E2884FD45,USR0043,402.39,07/06/2024 10:15:06,DEL,CHENNAI,Travel,DEV-EC8BBC24,mobile,Upi,success,192.138.55.34,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,121375.6,1.139586268192488,0,0,0,15,0,0.1261406283243597,0,20,0,0,-0.1124406059266722,18.58%
TXN-486D56362058,USR0043,138.77246814742406,09/06/2024 18:18:35,DELHI,DELHI,Travel,UNKNOWN,mobile,Upi,success,192.138.55.73,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,121236.83,0.39300976441756474,1,0,0,16,1,0.11473245919835638,0,20,0,0,-0.1143254684205477,15.91%
TXN-95AD604A5662,USR0043,393.23,2024-05-26T14:45:54.405201,delhi,New Delhi,Food & Dining,DEV-EC8BBC24,mobile,Upi,success,192.138.55.241,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124123.52,1.1136447432623375,0,0,0,17,0,0.35204490233694286,0,20,0,0,-0.11250609982733413,19.32%
TXN-9E3F0A7E1563,USR0043,402.12,28/05/2024 17:07:53,delhi,New Delhi,Grocery,DEV-54FFCBDF,mobile,Upi,success,192.138.55.175,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,123721.4,1.138821616256774,0,0,0,18,0,0.3189869433476192,0,20,0,0,-0.11244253642374409,19.27%
TXN-41C688F2E6A7,USR0043,266.3764142256309,1716715447,Delhi,New Delhi,Food & Dining,DEV-54FFCBDF,mobile,Upi,success,192.138.55.181,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124516.76,0.75438978061553,0,0,0,19,0,0.38437284372996233,0,20,0,0,-0.11341310158992343,18.39%
TXN-C83C897D358E,USR0043,615.0,1715705824,Pune,Ahmedabad,Clothing,ATO-7D32C693,web,Card,success,140.18.71.75,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,119773.72,1.7417071869041976,1,0,0,20,0,-0.0055486269870314185,0,20,0,0,-0.11092044673237786,28.22%
TXN-95B71538FFAD,USR0044,3159.0,1710796175,jaipur,Jaipur,,D??,web,Card,success,192.73.41.151,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,168910.49,1.170828542886618,1,1,0,1,1,0.4909442901357844,0,20,0,0,-0.09273087432146217,22.72%
TXN-CAE3CEF0784C,USR0044,2957.23,03-24-2024 14:32,JAI,Jaipur,Utilities,DEV-C2F0F24E,web,Upi,success,192.73.41.217,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,155891.38,1.096045992997972,1,0,0,2,0,0.0788359930076059,0,20,0,0,-0.09417352763331377,15.92%
TXN-EC81BB70AD98,USR0044,3758.5693245272287,"March 15, 2024 06:36 PM",jaipur,JAI,Entertainment,DEV-C2F0F24E,web,Card,success,192.73.41.96,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,175254.83,1.3930485107865007,0,0,0,3,0,0.6917687054608096,0,20,0,0,-0.08844396015328142,10.14%
TXN-8420244A836E,USR0044,3259.99,1710826362,jaipur,Jaipur,Healthcare,DEV-C2F0F24E,web,Wallet,success,192.73.41.23,1,1,1,2024-01-01,12,0,Unknown,1,0,-1,166936.69,1.2082587342592421,0,0,0,4,0,0.42846541432387447,0,20,0,0,-0.09200879691667507,10.22%
TXN-1CC088F31FB5,USR0044,1688.7531832876507,"March 10, 2024 11:50 AM",Hyderabad,hyderabad,Clothing,DEV-C2F0F24E,web,Card,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,180081.36,0.6259070683392903,0,0,0,5,0,0.8445482010897788,0,20,0,0,-0.103243123116473,24.07%
TXN-4FDEF811BE86,USR0044,3626.72,2024-05-11T18:18:27,JAI,Jaipur,Electronics,DEV-C2F0F24E,mobile,Upi,success,192.73.41.108,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,152501.44,1.344180846172129,0,0,0,6,0,-0.028469529471787842,0,20,0,0,-0.08938668139377606,13.7%
TXN-091FBEB6BBEF,USR0044,3264.147357102442,1715439510,Jaipur,ahmedabad,Grocery,UNKNOWN,mobile,Card,success,163.240.253.83,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,141835.73,1.2097995865411388,1,0,0,7,1,-0.36608305188330337,0,20,0,0,-0.09197907185847819,13.94%
TXN-11C7A4DF9430,USR0044,3715.0,20240306212326,JAI,Jaipur,Clothing,DEV-C2F0F24E,ATM,Wallet,success,192.73.41.87,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,183270.12,1.3769002965570707,0,0,0,8,0,0.9454855503825074,0,20,0,0,-0.08875548035115198,17.78%
TXN-FA63018C03BF,USR0044,1067.9580902538137,03-12-2024 04:31,jaipur,JAI,Grocery,DEV-C2F0F24E,web,Card,success,192.73.41.155,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,179013.4,0.39582013759919216,0,0,0,9,0,0.810742881294416,0,20,0,0,-0.10768180129928752,15.89%
TXN-AF6979592664,USR0044,3096.34,11/05/2024 18:19:22,JAI,Bangalore,Electronics,DEV-C2F0F24E,ATM,Card,success,192.73.41.244,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,151204.78,1.1476047010071388,0,0,0,10,0,-0.06951414347030432,0,20,0,0,-0.09317889264192915,19.14%
TXN-ECF207AB1A6F,USR0044,1500.0,"March 10, 2024 08:20 AM",JAI,Jaipur,Entertainment,DEV-C2F0F24E,web,Card,success,192.73.41.216,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,181770.11,0.5559489757296382,0,0,0,11,0,0.8980040737857782,0,20,0,0,-0.10459270632999564,17.61%
TXN-6AF4C42D96F8,USR0044,2780.2686341179087,2024-03-23T02:56:23.945575,JAI,jaipur,Healthcare,DEV-C2F0F24E,web,Card,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,158848.62,1.0304583329273944,0,0,0,12,0,0.172444783516276,0,20,0,0,-0.09543879948026614,31.41%
